file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\publish\PublishFormFragment.java,io.lbry.browser.ui.publish.PublishFormFragment$CreateThumbnailTask$CreateThumbnailHandler,interface,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\MainActivity.java,io.lbry.browser.MainActivity$Anonymous15,anonymous,2,2,0,2,7,1,0,3,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\publish\PublishFormFragment.java,io.lbry.browser.ui.publish.PublishFormFragment$CreateThumbnailTask,innerclass,5,5,0,5,8,2,0,15,0,0.33333334,0.0,0.0,3,0,1,0,2,0,3,0,0,0,5,0,0,5,0,0,4,0,5,57,2,0,1,1,0,3,4,15,0,11,2,0,1,0,31,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\wallet\WalletFragment.java,io.lbry.browser.ui.wallet.WalletFragment,class,46,57,11,46,95,3,0,127,198,0.8989582,0.0,0.0,24,0,13,11,0,0,13,0,0,0,40,2,0,39,0,1,2,0,50,622,14,1,23,5,3,22,33,140,5,124,3,17,0,1,273,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\MainActivity.java,io.lbry.browser.MainActivity$Anonymous16,anonymous,1,1,0,1,3,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\dialog\ContentFromDialogFragment.java,io.lbry.browser.dialog.ContentFromDialogFragment$ContentFromItemClickListener,innerclass,6,6,0,6,12,1,0,7,0,0.16666667,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,1,44,0,1,4,0,0,0,1,10,0,5,3,0,0,0,39,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\FirstRunActivity.java,io.lbry.browser.FirstRunActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\MainActivity.java,io.lbry.browser.MainActivity$Anonymous17,anonymous,2,2,0,2,5,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,1,0,0,0,10,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\MainActivity.java,io.lbry.browser.MainActivity$Anonymous18,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\MainActivity.java,io.lbry.browser.MainActivity$Anonymous19,anonymous,5,5,0,5,5,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,1,0,1,1,0,1,2,0,0,0,28,-1,0
