file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\tagging\AntonymTagging.java,org.apdplat.word.tagging.AntonymTagging$Anonymous1,anonymous,2,2,0,2,24,1,0,16,15,0.0,0.0,0.0,6,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,92,0,6,4,3,0,17,7,9,11,9,3,0,0,0,19,-1,14
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\segmentation\impl\ReverseMinimumMatching.java,org.apdplat.word.segmentation.impl.ReverseMinimumMatching,class,6,8,2,6,11,2,0,12,3,0.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,39,2,3,2,0,0,1,9,13,2,8,3,0,0,0,30,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\dictionary\impl\DictionaryTrie.java,org.apdplat.word.dictionary.impl.DictionaryTrie,class,5,8,3,5,64,1,0,34,101,0.76388884,0.0,0.0,18,1,14,4,0,0,14,0,0,0,4,2,0,4,0,0,3,0,1,321,18,14,16,0,3,36,20,50,22,37,4,0,1,0,62,1,20
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\analysis\JaroDistanceTextSimilarity.java,org.apdplat.word.analysis.JaroDistanceTextSimilarity,class,3,7,4,3,16,2,1,19,10,0.8,0.0,0.0,5,1,1,3,1,0,2,0,0,0,2,0,0,0,2,0,0,0,2,87,6,3,5,0,3,18,12,39,21,36,3,0,0,2,50,1,3
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\vector\Distance.java,org.apdplat.word.vector.Distance,class,15,16,1,15,39,1,0,50,0,0.4375,0.0,0.0,8,1,5,3,0,0,5,0,0,0,4,1,0,4,0,0,1,0,9,188,3,7,7,3,2,57,20,47,13,38,4,0,0,1,68,1,31
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\dictionary\DictionaryTools.java,org.apdplat.word.dictionary.DictionaryTools,class,4,6,2,4,12,1,0,27,1,0.33333334,0.0,0.0,3,3,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,19,59,1,1,2,2,1,14,4,14,5,16,4,0,0,3,38,1,5
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\segmentation\impl\MinimumMatching.java,org.apdplat.word.segmentation.impl.MinimumMatching,class,6,8,2,6,10,2,0,9,3,0.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,32,2,2,4,0,0,1,6,10,1,6,3,0,0,0,26,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\segmentation\WordRefiner.java,org.apdplat.word.segmentation.WordRefiner$Anonymous1,anonymous,1,1,0,1,8,1,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,3,0,12,6,4,4,4,2,0,0,0,10,-1,5
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\test\java\org\apdplat\word\segmentation\impl\ReverseMinimumMatchingTest.java,org.apdplat.word.segmentation.impl.ReverseMinimumMatchingTest,class,4,4,0,4,3,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,2,0,0,0,76,1,5,0,5,2,0,0,0,18,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\corpus\Trigram.java,org.apdplat.word.corpus.Trigram,class,7,9,2,7,19,1,0,17,11,0.72222227,0.0,0.0,6,6,6,0,0,0,7,0,0,0,3,3,0,3,0,0,2,0,8,102,8,3,2,0,0,13,19,17,9,15,4,1,0,0,43,1,2
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\util\DirectoryWatcher.java,org.apdplat.word.util.DirectoryWatcher$Anonymous4,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,9,0,0,0,0,0,2,1,2,2,1,1,0,0,0,4,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\segmentation\SegmentationAlgorithm.java,org.apdplat.word.segmentation.SegmentationAlgorithm,enum,0,24,24,0,2,1,0,0,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,19,1,0,0,0,0,11,0,1,0,1,0,0,0,0,24,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\segmentation\PartOfSpeech.java,org.apdplat.word.segmentation.PartOfSpeech$PartOfSpeechMap$Anonymous1,anonymous,1,1,0,1,8,1,0,6,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,3,0,8,8,4,4,4,2,0,0,0,13,-1,5
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\elasticsearch\ChineseWordNoOpTokenFilterFactory.java,org.apdplat.word.elasticsearch.ChineseWordNoOpTokenFilterFactory,class,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\word\ysc-word-daa57fa\src\main\java\org\apdplat\word\util\Utils.java,org.apdplat.word.util.Utils,class,8,17,9,8,30,1,0,40,21,0.85714287,0.0,0.0,7,7,7,0,0,0,7,0,0,0,3,3,0,3,0,0,3,0,16,144,9,4,5,2,8,36,25,44,56,35,4,0,1,0,93,1,10
