file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\share\imgur\ImgurPicUploadResp.java,org.fossasia.phimpme.share.imgur.ImgurPicUploadResp$Data,innerclass,0,0,0,0,6,1,0,0,9,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,9,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\Camera\ToastBoxer.java,org.fossasia.phimpme.opencamera.Camera.ToastBoxer,class,1,3,2,1,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\views\RotateTransformation.java,org.fossasia.phimpme.gallery.views.RotateTransformation,class,6,6,0,6,5,2,0,6,1,0.33333334,0.0,0.0,3,0,2,0,1,0,3,0,0,0,2,0,0,2,0,0,0,0,0,19,1,0,0,0,0,0,5,5,1,3,2,0,0,0,27,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\features2d\GFTTDetector.java,org.opencv.features2d.GFTTDetector,class,2,3,1,2,50,3,0,25,1225,0.0,0.0,0.0,50,35,24,24,2,0,26,0,0,0,0,0,0,0,0,0,0,0,34,127,24,0,0,0,0,0,0,17,0,17,0,0,0,0,53,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\share\twitter\HelperMethods.java,org.fossasia.phimpme.share.twitter.HelperMethods$TwitterCallback,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1033,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\LFMainActivity.java,org.fossasia.phimpme.gallery.activities.LFMainActivity$CreateGIFTask,innerclass,9,9,0,9,22,2,0,25,3,0.6666667,0.0,0.0,3,0,0,0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,2,60,1,2,0,2,0,10,0,10,3,8,3,0,0,0,51,2,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\UI\PopupView.java,org.fossasia.phimpme.opencamera.UI.PopupView,class,33,37,4,33,97,2,0,101,3,0.78571427,0.0,0.0,7,0,2,5,0,0,2,0,0,0,10,4,3,7,0,0,4,0,28,756,1,6,23,0,22,83,69,123,72,93,6,18,3,0,156,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\photo\AlignMTB.java,org.opencv.photo.AlignMTB,class,6,8,2,6,26,3,0,13,325,0.0,0.0,0.0,26,13,12,12,2,0,14,0,0,0,0,0,0,0,0,0,0,0,16,71,12,0,0,0,0,0,0,8,0,8,0,0,0,0,46,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\androidTest\java\org\fossasia\phimpme\leafpic\activities\PhotoActivityTest.java,org.fossasia.phimpme.leafpic.activities.PhotoActivityTest,class,9,9,0,9,2,1,0,8,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,19,0,0,0,1,0,0,1,5,0,5,1,0,0,0,26,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\openCV\src\org\opencv\core\DMatch.java,org.opencv.core.DMatch,class,1,4,3,1,6,1,0,0,0,0.35,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,27,2,0,0,0,0,5,3,8,1,4,0,0,0,0,24,1,0
