file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\utils\TreeData.java,edu.drexel.psal.anonymouth.utils.TreeData,class,2,6,4,2,19,1,0,19,2,0.76388884,0.0,0.0,12,0,12,0,0,0,12,0,0,0,6,0,0,1,5,0,1,0,2,83,11,4,3,0,4,7,12,30,3,25,3,0,0,0,151,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\StartWindow.java,edu.drexel.psal.anonymouth.gooie.StartWindow$Anonymous4,anonymous,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\GUI\ClassWizardDriver.java,edu.drexel.psal.jstylo.GUI.ClassWizardDriver,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\engine\HighlighterEngine.java,edu.drexel.psal.anonymouth.engine.HighlighterEngine,class,10,21,11,10,37,1,0,29,0,0.7384616,0.0,0.0,13,0,13,0,0,0,13,0,0,0,10,0,0,9,1,0,1,0,10,144,1,11,4,5,0,13,47,47,11,41,5,0,0,0,164,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\generics\WekaInstancesBuilder.java,edu.drexel.psal.jstylo.generics.WekaInstancesBuilder$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,3,0,1,0,0,0,0,0,3,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\helpers\ExtFilter.java,edu.drexel.psal.anonymouth.helpers.ExtFilter,class,0,1,1,0,10,2,0,4,0,0.3,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,40,3,2,0,0,0,0,0,11,0,6,3,0,0,0,35,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\generics\WekaInstancesBuilder.java,edu.drexel.psal.jstylo.generics.WekaInstancesBuilder$Anonymous2,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\utils\SpecialCharTracker.java,edu.drexel.psal.anonymouth.utils.EOS,class,1,3,2,1,3,1,0,0,0,0.25,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,1,3,1,0,0,1,0,0,19,1,0,0,0,0,4,1,7,1,4,0,0,0,0,58,0,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreferencesWindow.java,edu.drexel.psal.anonymouth.gooie.PreferencesWindow,class,7,12,5,7,20,6,0,45,41,0.8935061,0.0,0.0,11,0,9,2,0,0,9,0,0,0,35,1,0,3,32,0,4,0,20,210,0,2,0,0,0,72,33,45,6,45,2,0,0,0,227,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\PreProcessAdvancedDriver.java,edu.drexel.psal.anonymouth.gooie.PreProcessAdvancedDriver$Anonymous9,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,3,0,0,2,0,0,0,0,0,15,-1,0
